,asset_class_name,assets_under_management,distribution_policy_bool,is_hedged,is_hedged_currency,isin,nav,provider_icon,recommendation,replication_methodology_first_level_short,return_year_to_date_real,shortname,sorting_string_de,sorting_string_en,sparplan_faehig,sustainability_id,sustainability_name,ter,trading_currency_name,transferred_to,underlying_index_name,vl_faehig,vl_url,wkn,recommendation.name,recommendation.slug
93,Aktien,563.3583470088,False,False,,LU0252633754,128.36,/media/icons/provider/amundi.png,,Physisch,-14.2348,Amundi,11Deutschland,11,1,,,0.15,EUR,,DAX,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0252633754,vl&zuf=extraetf&zufref=vlsparen",LYX0AC,,
94,Aktien,4.4540474792,True,False,,DE000ETFL516,1373.0,/media/icons/provider/deka.png,,Physisch,-15.94125,Deka,11Deutschland,11,1,,,0.09,EUR,,DAX,False,,ETFL51,,
95,Aktien,816.2084850392,True,False,,DE000ETFL060,56.93,/media/icons/provider/deka.png,,Physisch,-14.22873,Deka,11Deutschland,11,1,,,0.15,EUR,,DAX,False,,ETFL06,,
96,Aktien,3563.83563643,False,False,,LU0274211480,131.4,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-14.19968,Xtrackers,11Deutschland,11,1,,,0.09,EUR,,DAX,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0274211480,vl&zuf=extraetf&zufref=vlsparen",DBX1DA,,
97,Aktien,52.643894067,True,False,,LU2090062436,55.2834,/media/icons/provider/amundi.png,,Physisch,-14.23483,Amundi,11Deutschland,11,1,,,0.15,EUR,,DAX,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2090062436,vl&zuf=extraetf&zufref=vlsparen",LYX04A,,
98,Aktien,943.03224629,True,False,,LU0378438732,112.86,/media/icons/provider/amundi.png,,Physisch,-16.73763,Amundi,11Deutschland,11,1,,,0.08,EUR,,DAX,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0378438732,vl&zuf=extraetf&zufref=vlsparen",ETF001,,
99,Aktien,27.3430760022,True,False,,DE000ETFL433,24.35,/media/icons/provider/deka.png,,Physisch,-17.05715,Deka,11Deutschland,11,1,,,0.3,EUR,,DAX ex Financials 30 PR EUR,False,,ETFL43,,
100,Aktien,79.7008241,True,False,,LU0650624025,25.76,/media/icons/provider/amundi.png,,Physisch,-18.51096,Amundi,11Deutschland,11,1,,,0.15,EUR,,FAZ PR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0650624025,vl&zuf=extraetf&zufref=vlsparen",ETF006,,
101,Aktien,126.4019617104,False,False,,LU0252634307,101.72,/media/icons/provider/amundi.png,,Synthetisch,-29.12696,Amundi,11Deutschland,11,1,,,0.35,EUR,,FSE LevDAX X2 TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0252634307,vl&zuf=extraetf&zufref=vlsparen",LYX0AD,,
102,Aktien,61.64292659,False,False,,LU0411075376,111.94,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-28.85203,Xtrackers,11Deutschland,11,1,,,0.35,EUR,,FSE LevDAX X2 TR EUR,False,,DBX0BZ,,
103,Aktien,9.7714382724,True,False,,LU2090062600,9.813,/media/icons/provider/amundi.png,,Synthetisch,-29.13255,Amundi,11Deutschland,11,1,,,0.35,EUR,,FSE LevDAX X2 TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2090062600,vl&zuf=extraetf&zufref=vlsparen",LYX04V,,
104,Aktien,29.72374091,False,False,,IE00B4QNHH68,285.95,/media/icons/provider/legal-and-general-icon.png,,Synthetisch,-29.03981,LGIM,11Deutschland,11,1,,,0.4,EUR,,FSE LevDAX X2 TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B4QNHH68,vl&zuf=extraetf&zufref=vlsparen",A0X899,,
105,Aktien,362.10561973,False,False,,LU0292106241,14.804,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,10.52113,Xtrackers,11Deutschland,11,1,,,0.4,EUR,,FSE Short DAX TR EUR,False,,DBX1DS,,
106,Aktien,97.02120353,True,False,,LU0603940916,15.574,/media/icons/provider/amundi.png,,Synthetisch,10.41454,Amundi,11Deutschland,11,1,,,0.3,EUR,,FSE Short DAX TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0603940916,vl&zuf=extraetf&zufref=vlsparen",ETF004,,
107,Aktien,59.35323099,False,False,,FR0010869495,1.5888,/media/icons/provider/amundi.png,,Synthetisch,17.54041,Amundi,11Deutschland,11,1,,,0.6,EUR,,FSE Short DAX X2 TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0010869495,vl&zuf=extraetf&zufref=vlsparen",LYX0FV,,
108,Aktien,156.77391005,False,False,,LU0411075020,1.5402,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,17.49869,Xtrackers,11Deutschland,11,1,,,0.6,EUR,,FSE Short DAX X2 TR EUR,False,,DBX0BY,,
109,Aktien,40.60036614,False,False,,IE00B4QNHZ41,1.8338,/media/icons/provider/legal-and-general-icon.png,,Synthetisch,17.07608,LGIM,11Deutschland,11,1,,,0.6,EUR,,FSE Short DAX X2 TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B4QNHZ41,vl&zuf=extraetf&zufref=vlsparen",A0X9AA,,
110,Aktien,120.10009591,True,False,,IE00BG143G97,22.6738,/media/icons/provider/vanguard-icon.png,,Physisch,-17.0945,Vanguard,11Deutschland,11,1,,,0.1,EUR,,FTSE Germany All Cap TR LCL,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BG143G97,vl&zuf=extraetf&zufref=vlsparen",A2JF6S,,
111,Aktien,12.46446121,True,False,,IE00BWTNM966,22.68,/media/icons/provider/first_trust.png,,Physisch,-26.82594,First Trust,11Deutschland,11,1,,,0.65,EUR,,NASDAQ AlphaDEX(R) Germany NR EUR,False,,A14S1P,,
112,Aktien,70.4732812201,False,False,,IE000KCS7J59,9.9426,/media/icons/provider/hsbc.png,,Physisch,,HSBC,11Emerging Markets,11Emerging Markets,0,,,0.15,EUR,,MSCI EM NR USD,False,,A1JCMZ,,
113,Aktien,7.5955454305,False,False,,LU2300295123,16.056,/media/icons/provider/amundi.png,,Physisch,-5.8426,Amundi,11Emerging Markets,11Emerging Markets,1,,,0.1,EUR,,Solactive GBS EM Large & Mid Cap NR USD,False,,A3CM5D,,
114,Aktien,3.1700734568,False,False,,IE00BYTYHM11,4.6424,/media/icons/provider/wisdom_tree.png,,Synthetisch,47.65776,WisdomTree,11Emerging Markets,11Emerging Markets,1,,,0.99,EUR,,BNPP Em Equities Rolling Futures ER USD,False,,A2BGRH,,
115,Aktien,9.5691130549,False,False,,IE00BYTYHN28,153.69,/media/icons/provider/wisdom_tree.png,,Synthetisch,-42.78252,WisdomTree,11Emerging Markets,11Emerging Markets,1,,,0.99,EUR,,BNPP Em Equities Rolling Futures ER USD,False,,A2BCZZ,,
116,Aktien,231.8675048187,False,False,,IE00BK5BR733,53.33,/media/icons/provider/vanguard-icon.png,,Physisch,-5.4357,Vanguard,11Emerging Markets,11Emerging Markets,1,,,0.22,EUR,,FTSE Emerging,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BK5BR733,vl&zuf=extraetf&zufref=vlsparen",A2PLTC,,
117,Aktien,2001.5748994457,True,False,,IE00B3VVMM84,55.46,/media/icons/provider/vanguard-icon.png,,Physisch,-5.43558,Vanguard,11Emerging Markets,11Emerging Markets,1,,,0.22,EUR,,FTSE Emerging,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B3VVMM84,vl&zuf=extraetf&zufref=vlsparen",A1JX51,Aktien Schwellenländer,stocks-emerging-markets
118,Aktien,539.2602112709,False,False,,IE00B3DWVS88,45.456,/media/icons/provider/invesco-icon.png,,Synthetisch,-7.88771,Invesco,11Emerging Markets,11Emerging Markets,1,,,0.19,EUR,,MSCI Emerging Markets,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B3DWVS88,vl&zuf=extraetf&zufref=vlsparen",A1CWJF,,
119,Aktien,889.6377041042,False,False,,FR0010429068,11.7375,/media/icons/provider/amundi.png,,Synthetisch,-7.95064,Amundi,11Emerging Markets,11Emerging Markets,1,,,0.55,EUR,,MSCI Emerging Markets,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0010429068,vl&zuf=extraetf&zufref=vlsparen",LYX0BX,,
120,Aktien,339.347479555,True,False,,LU1737652583,50.49,/media/icons/provider/amundi.png,,Physisch,-7.81287,Amundi,11Emerging Markets,11Emerging Markets,1,,,0.2,EUR,,MSCI Emerging Markets,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1737652583,vl&zuf=extraetf&zufref=vlsparen",A2H9Q0,,
121,Aktien,302.6358049892,False,False,,IE00B469F816,55.034,/media/icons/provider/state_street_global_advisors.png,,Physisch,-8.14763,SPDR,11Emerging Markets,11Emerging Markets,1,,,0.42,EUR,,MSCI Emerging Markets,False,,A1JJTE,Aktien Schwellenländer,stocks-emerging-markets
122,Aktien,155.6417424768,True,False,,IE000GWA2J58,7.005,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-8.09378,Xtrackers,11Emerging Markets,11Emerging Markets,0,,,0.18,EUR,,MSCI Emerging Markets,False,,DBX0RB,,
123,Aktien,1288.5791270944,True,False,,LU0480132876,97.91,/media/icons/provider/ubs.png,,Physisch,-7.76187,UBS,11Emerging Markets,11Emerging Markets,1,,,0.23,EUR,,MSCI Emerging Markets,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0480132876,vl&zuf=extraetf&zufref=vlsparen",UB42AA,Aktien Schwellenländer,stocks-emerging-markets
124,Aktien,944.4890158848,True,False,,IE00B5SSQT16,10.022,/media/icons/provider/hsbc.png,,Physisch,-7.77966,HSBC,11Emerging Markets,11Emerging Markets,1,,,0.15,EUR,,MSCI Emerging Markets,False,,A1JCMZ,,
125,Aktien,3588.3839362151,True,False,,IE00B0M63177,38.924,/media/icons/provider/ishares.png,,Physisch,-7.12954,iShares,11Emerging Markets,11Emerging Markets,1,,,0.18,EUR,,MSCI Emerging Markets,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B0M63177,vl&zuf=extraetf&zufref=vlsparen",A0HGWC,,
126,Aktien,2067.4544191,False,False,,LU1681045370,4.7072,/media/icons/provider/amundi.png,,Synthetisch,-7.78287,Amundi,11Emerging Markets,11Emerging Markets,1,,,0.2,EUR,,MSCI Emerging Markets,False,,A2H58J,,
127,Aktien,833.9448163536,True,False,,LU0635178014,43.748,/media/icons/provider/amundi.png,,Synthetisch,-9.03665,Amundi,11Emerging Markets,11Emerging Markets,1,,,0.14,EUR,,MSCI Emerging Markets,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0635178014,vl&zuf=extraetf&zufref=vlsparen",ETF127,,
128,Aktien,67.6141586264,False,False,,DE000ETFL342,43.751,/media/icons/provider/deka.png,,Synthetisch,-7.60591,Deka,11Emerging Markets,11Emerging Markets,1,,,0.65,EUR,,MSCI Emerging Markets,False,,ETFL34,,
129,Aktien,865.9328834988,False,False,,LU0292107645,45.099,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-7.86376,Xtrackers,11Emerging Markets,11Emerging Markets,1,,,0.49,EUR,,MSCI Emerging Markets,False,,DBX1EM,,
130,Aktien,1563.8726395206,False,False,,IE00B3Z3FS74,36.1621,/media/icons/provider/ubs.png,,Synthetisch,-7.74014,UBS,11Emerging Markets,11Emerging Markets,0,,,0.21,USD,,MSCI Emerging Markets,False,,A1JGBJ,,
131,Aktien,4548.2979306369,False,False,,IE00BTJRMP35,49.249,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-7.767,Xtrackers,11Emerging Markets,11Emerging Markets,1,,,0.18,EUR,,MSCI Emerging Markets,False,,A12GVR,,
132,Aktien,1329.6152010226,False,False,,IE00B4L5YC18,34.157,/media/icons/provider/ishares.png,,Physisch,-7.02009,iShares,11Emerging Markets,11Emerging Markets,1,,,0.18,EUR,,MSCI Emerging Markets,False,,A0RPWJ,,
133,Aktien,15149.7029816701,False,False,,IE00BKM4GZ66,29.343,/media/icons/provider/ishares.png,,Physisch,-7.69769,iShares,11Emerging Markets,11Emerging Markets,1,,,0.18,EUR,,MSCI Emerging Markets IMI,False,,A111X9,Aktien Schwellenländer,stocks-emerging-markets
134,Aktien,744.0221090029,True,False,,IE00BD45KH83,4.3574,/media/icons/provider/ishares.png,,Physisch,-7.09193,iShares,11Emerging Markets,11Emerging Markets,1,,,0.18,EUR,,MSCI Emerging Markets IMI,False,,A2JDYF,,
135,Aktien,127.6534517006,False,False,,LU2009202107,21.88,/media/icons/provider/amundi.png,,Synthetisch,-5.81567,Amundi,11Emerging Markets,11Emerging Markets,1,,,0.15,EUR,,MSCI EM ex China NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2009202107,vl&zuf=extraetf&zufref=vlsparen",LYX99G,,
136,Aktien,21.3589864188,True,False,,IE00B5LP3W10,43.7,/media/icons/provider/hsbc.png,,Physisch,-4.47713,HSBC,11Emerging Markets,11Emerging Markets,1,,,0.6,EUR,,MSCI EM Far East NR USD,False,,A1C22J,,
137,Aktien,27.6272679086,False,False,,IE00BQXKVQ19,26.78,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,22.84597,Xtrackers,11Emerging Markets,11Emerging Markets,1,,,0.65,EUR,,MSCI GCC Countries ex Sel Sec NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BQXKVQ19,vl&zuf=extraetf&zufref=vlsparen",A12B98,,
138,Aktien,82.4453680024,False,False,,LU0328476410,14.384,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-4.49171,Xtrackers,11Emerging Markets,11Emerging Markets,1,,,0.95,EUR,,S&P Select Frontier NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0328476410,vl&zuf=extraetf&zufref=vlsparen",DBX1A9,,
139,Aktien,482.66444936,False,False,,IE00BK5BQX27,36.3404,/media/icons/provider/vanguard-icon.png,,Physisch,-7.14088,Vanguard,11Europa,11Europe,1,,,0.1,EUR,,FTSE Developed Europe TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BK5BQX27,vl&zuf=extraetf&zufref=vlsparen",A2PLBK,,
140,Aktien,2291.74999988,True,False,,IE00B945VV12,34.13,/media/icons/provider/vanguard-icon.png,,Physisch,-7.14079,Vanguard,11Europa,11Europe,1,,,0.1,EUR,,FTSE Developed Europe TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B945VV12,vl&zuf=extraetf&zufref=vlsparen",A1T8FS,STOXX Europe 600,stoxx-europe-600
141,Aktien,3143.0619986606,False,False,,LU0274209237,73.12,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-6.59592,Xtrackers,11Europa,11Europe,1,,,0.12,EUR,,MSCI Europe,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0274209237,vl&zuf=extraetf&zufref=vlsparen",DBX1ME,,
142,Aktien,188.48734986,True,False,,LU1737652310,56.74,/media/icons/provider/amundi.png,,Physisch,-6.54541,Amundi,11Europa,11Europe,1,,,0.15,EUR,,MSCI Europe,False,,A2H9QZ,,
143,Aktien,283.32396072,True,False,,LU0446734104,72.15,/media/icons/provider/ubs.png,,Physisch,-6.61238,UBS,11Europa,11Europe,1,,,0.2,EUR,,MSCI Europe,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0446734104,vl&zuf=extraetf&zufref=vlsparen",A0X97P,,
144,Aktien,247.355861994,True,False,,DE000ETFL284,14.97,/media/icons/provider/deka.png,,Physisch,-6.76999,Deka,11Europa,11Europe,1,,,0.3,EUR,,MSCI Europe,False,,ETFL28,,
145,Aktien,771.4868643614,False,False,,FR0010261198,151.62,/media/icons/provider/amundi.png,,Physisch,-6.68367,Amundi,11Europa,11Europe,1,,,0.25,EUR,,MSCI Europe,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0010261198,vl&zuf=extraetf&zufref=vlsparen",A0JDGC,,
146,Aktien,2001.47050444,False,False,,LU1681042609,277.95,/media/icons/provider/amundi.png,,Physisch,-7.09251,Amundi,11Europa,11Europe,1,,,0.15,EUR,,MSCI Europe,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1681042609,vl&zuf=extraetf&zufref=vlsparen",A2H567,MSCI Europe,msci-europe
147,Aktien,53.36312182,False,False,,IE00B60SWY32,274.55,/media/icons/provider/invesco-icon.png,,Synthetisch,-6.6438,Invesco,11Europa,11Europe,1,,,0.19,EUR,,MSCI Europe,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B60SWY32,vl&zuf=extraetf&zufref=vlsparen",A0RGCM,,
148,Aktien,126.6365586,True,False,,IE00B5BD5K76,15.026,/media/icons/provider/hsbc.png,,Physisch,-6.5731,HSBC,11Europa,11Europe,1,,,0.1,EUR,,MSCI Europe,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B5BD5K76,vl&zuf=extraetf&zufref=vlsparen",A1CY17,,
149,Aktien,5243.2789916,False,False,,IE00B4K48X80,63.9,/media/icons/provider/ishares.png,,Physisch,-6.73298,iShares,11Europa,11Europe,1,,,0.12,EUR,,MSCI Europe,False,,A0RPWG,,
150,Aktien,6706.83601623,True,False,,IE00B1YZSC51,27.385,/media/icons/provider/ishares.png,,Physisch,-6.71994,iShares,11Europa,11Europe,1,,,0.12,EUR,,MSCI Europe,False,,A0MZWQ,MSCI Europe,msci-europe
151,Aktien,90.7191417201,True,False,,LU1242369327,62.6,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-6.613,Xtrackers,11Europa,11Europe,1,,,0.12,EUR,,MSCI Europe,False,,DBX0P1,,
152,Aktien,338.76550305,False,False,,IE00BKWQ0Q14,251.65,/media/icons/provider/state_street_global_advisors.png,,Physisch,-6.64729,SPDR,11Europa,11Europe,1,,,0.25,EUR,,MSCI Europe,False,,A1191Q,,
153,Aktien,244.408,False,False,,FR0010821819,312.5,/media/icons/provider/amundi.png,,Synthetisch,-2.10785,Amundi,11Europa,11Europe,1,,,0.3,EUR,,MSCI Europe Ex EMU NR EUR,False,,A0YF2V,,
154,Aktien,59.08530277,False,True,EUR,LU1600334798,12.696,/media/icons/provider/ubs.png,,Physisch,-7.58526,UBS,11Europa,11Europe,1,,,0.3,EUR,,MSCI Europe NR EUR,False,,A2DQDG,,
155,Aktien,4.07687133,False,False,,LU2089238039,22.35,/media/icons/provider/amundi.png,,Physisch,-6.82696,Amundi,11Europa,11Europe,1,,,0.05,EUR,,Solactive GBS DM Eurp L & M EUR NR EUR,False,,A2PWMH,,
156,Aktien,22.57956203,True,False,,LU1931974262,25.265,/media/icons/provider/amundi.png,,Physisch,-6.82724,Amundi,11Europa,11Europe,1,,,0.05,EUR,,Solactive GBS DM Eurp L & M EUR NR EUR,False,,A2PBLF,,
157,Aktien,418.912,True,False,,FR0010790980,92.48,/media/icons/provider/amundi.png,,Synthetisch,-2.15183,Amundi,11Europa,11Europe,1,,,0.15,EUR,,STOXX Europe 50 NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0010790980,vl&zuf=extraetf&zufref=vlsparen",A0X9QJ,,
158,Aktien,1528.00994302,False,False,,LU0328475792,102.92,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-7.70516,Xtrackers,11Europa,11Europe,1,,,0.2,EUR,,STOXX Europe 600,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0328475792,vl&zuf=extraetf&zufref=vlsparen",DBX1A7,,
159,Aktien,79.60922515,True,False,,FR0011550672,12.006,/media/icons/provider/bnp-paribas-icon.png,,Synthetisch,-7.7318,BNP Paribas Easy,11Europa,11Europe,1,,,0.2,EUR,,STOXX Europe 600,False,,A1W6FD,,
160,Aktien,353.49242281,True,False,,LU0378434582,89.87,/media/icons/provider/amundi.png,,Synthetisch,-10.52119,Amundi,11Europa,11Europe,1,,,0.2,EUR,,STOXX Europe 600,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0378434582,vl&zuf=extraetf&zufref=vlsparen",ETF060,,
161,Aktien,56.67672784,True,False,,DE000ETF9603,44.375,/media/icons/provider/amundi.png,,Physisch,-8.18756,Amundi,11Europa,11Europe,1,,,0.19,EUR,,STOXX Europe 600,True,"https://portal.ebase.com/deo-finvesto?DDE=DE000ETF9603,vl&zuf=extraetf&zufref=vlsparen",ETF960,,
162,Aktien,4833.9597054879,False,False,,LU0908500753,193.82,/media/icons/provider/amundi.png,,Physisch,-7.61638,Amundi,11Europa,11Europe,1,,,0.07,EUR,,STOXX Europe 600,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0908500753,vl&zuf=extraetf&zufref=vlsparen",LYX0Q0,STOXX Europe 600,stoxx-europe-600
163,Aktien,5541.10111188,True,False,,DE0002635307,43.87,/media/icons/provider/ishares.png,,Physisch,-7.8489,iShares,11Europa,11Europe,1,,,0.2,EUR,,STOXX Europe 600,True,"https://portal.ebase.com/deo-finvesto?DDE=DE0002635307,vl&zuf=extraetf&zufref=vlsparen",263530,STOXX Europe 600,stoxx-europe-600
164,Aktien,166.18651502,False,False,,IE00B60SWW18,101.34,/media/icons/provider/invesco-icon.png,,Synthetisch,-7.68455,Invesco,11Europa,11Europe,1,,,0.19,EUR,,STOXX Europe 600,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B60SWW18,vl&zuf=extraetf&zufref=vlsparen",A0RGCK,,
165,Aktien,595.64596356,False,False,,FR0011550193,13.048,/media/icons/provider/bnp-paribas-icon.png,,Synthetisch,-7.73124,BNP Paribas Easy,11Europa,11Europe,1,,,0.2,EUR,,STOXX Europe 600,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0011550193,vl&zuf=extraetf&zufref=vlsparen",A1W37K,STOXX Europe 600,stoxx-europe-600
166,Aktien,83.427280386,True,True,EUR,LU1574142243,111.7,/media/icons/provider/amundi.png,,Physisch,-11.04363,Amundi,11Europa,11Europe,1,,,0.15,EUR,,STOXX Europe 600 NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1574142243,vl&zuf=extraetf&zufref=vlsparen",LYX0WH,,
167,Aktien,8.00755879,False,True,EUR,LU1772333404,98.13,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-8.56318,Xtrackers,11Europa,11Europe,1,,,0.25,EUR,,STOXX Europe 600 NR EUR,False,,DBX0QN,,
168,Aktien,78.17345722,True,False,,DE0005933980,44.67,/media/icons/provider/ishares.png,,Physisch,-6.00966,iShares,11Europa,11Europe,1,,,0.2,EUR,,STOXX Europe Large 200 NR EUR,False,,593398,,
169,Aktien,,False,True,CHF,IE00BYQCZT11,,/media/icons/provider/wisdom_tree.png,,Physisch,-5.01244,WisdomTree,11Europa,11Europe,0,,,0.35,,,WT Europe Equity UCITS TR Hdg USD,False,,A2AB75,,
170,Aktien,4.363341,False,False,,IE00BYQCZX56,19.612,/media/icons/provider/wisdom_tree.png,,Physisch,-10.93495,WisdomTree,11Europa,11Europe,1,,,0.32,EUR,,WT Europe Equity UCITS TR Hdg USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BYQCZX56,vl&zuf=extraetf&zufref=vlsparen",A1403C,,
171,Aktien,,False,True,USD,IE00BYQCZP72,,/media/icons/provider/wisdom_tree.png,,Physisch,-1.1019,WisdomTree,11Europa,11Europe,0,,,0.58,,,WT Europe Equity UCITS TR Hdg USD,False,,A2AB76,,
172,Aktien,22.5609338671,True,True,USD,IE00BVXBH163,19.444,/media/icons/provider/wisdom_tree.png,,Physisch,-1.08861,WisdomTree,11Europa,11Europe,1,,,0.58,EUR,,WT Europe Equity UCITS TR Hdg USD,False,,A14SCC,,
173,Aktien,,True,True,GBP,IE00BYQCZQ89,,/media/icons/provider/wisdom_tree.png,,Physisch,-11.12029,WisdomTree,11Europa,11Europe,0,,,0.35,,,WT Europe Equity UCITS TR Hdg USD,False,,A143HZ,,
174,Aktien,213.31073517,False,False,,IE00BK5BQY34,36.6834,/media/icons/provider/vanguard-icon.png,,Physisch,-10.18051,Vanguard,11Europa (ex UK) Region,11Europa (ex UK) Region,1,,,0.1,EUR,,FTSE AW Dv Europe Ex UK TR EUR,False,,A2PLBL,,
175,Aktien,1495.90577601,True,False,,IE00BKX55S42,33.87,/media/icons/provider/vanguard-icon.png,,Physisch,-10.18059,Vanguard,11Europa (ex UK) Region,11Europa (ex UK) Region,1,,,0.1,EUR,,FTSE AW Dv Europe Ex UK TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BKX55S42,vl&zuf=extraetf&zufref=vlsparen",A12CXZ,,
176,Aktien,1056.69780974,True,False,,IE00B14X4N27,37.35,/media/icons/provider/ishares.png,,Physisch,-10.10207,iShares,11Europa (ex UK) Region,11Europa (ex UK) Region,1,,,0.4,EUR,,MSCI Europe Ex UK NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B14X4N27,vl&zuf=extraetf&zufref=vlsparen",A0J204,,
177,Aktien,96.9501438078,False,False,,IE00BYX5K108,29.21,/media/icons/provider/invesco-icon.png,,Synthetisch,-9.98426,Invesco,11Europa (ex UK) Region,11Europa (ex UK) Region,1,,,0.2,EUR,,MSCI Europe Ex UK NR EUR,False,,A2DPCP,,
178,Aktien,215.38152944,False,False,,IE00BFXR5V83,13.466,/media/icons/provider/legal-and-general-icon.png,,Physisch,-10.15114,LGIM,11Europa (ex UK) Region,11Europa (ex UK) Region,1,,,0.1,EUR,,Solactive Core DM Europe exUK L&M NR EUR,False,,A2N4PS,,
179,Aktien,428.2308002,True,False,,IE00BGV5VM45,59.58,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-10.35407,Xtrackers,11Europa (ex UK) Region,11Europa (ex UK) Region,1,,,0.09,EUR,,S&P Europe Ex-U.K. LargeMidCap EUR,False,,A2JCAG,,
180,Aktien,143.52564579,False,False,,IE00B53L4X51,95.73,/media/icons/provider/ishares.png,,Physisch,-13.59394,iShares,11Eurozone Länder,11Eurozone Countries,1,,,0.33,EUR,,FTSE MIB NR EUR,False,,A0YEDP,,
